name,asciiname,country,geonameid
Campos do Jordão,Campos do Jordao,Brazil,3467684
Campos Belos,Campos Belos,Brazil,3467687
Campos dos Goytacazes,Campos dos Goytacazes,Brazil,3467693
Campo Mourão,Campo Mourao,Brazil,3467717
Campo Largo,Campo Largo,Brazil,3467736
Campo Grande,Campo Grande,Brazil,3467747
Campo Formoso,Campo Formoso,Brazil,3467760
Campo Belo,Campo Belo,Brazil,3467796
Campinas,Campinas,Brazil,3467865
Campina Grande do Sul,Campina Grande do Sul,Brazil,3467877
Cambuí,Cambui,Brazil,3467956
Cambé,Cambe,Brazil,3467978
Cambará,Cambara,Brazil,3467985
Camaquã,Camaqua,Brazil,3468014
Camanducaia,Camanducaia,Brazil,3468023
Camaçari,Camacari,Brazil,3468031
Caldas Novas,Caldas Novas,Brazil,3468100
Cajuru,Cajuru,Brazil,3468121
Cajati,Cajati,Brazil,3468157
Cajamar,Cajamar,Brazil,3468158
Caieiras,Caieiras,Brazil,3468215
Caetité,Caetite,Brazil,3468317
Caeté,Caete,Brazil,3468327
Cachoeiro de Itapemirim,Cachoeiro de Itapemirim,Brazil,3468376
Cachoeirinha,Cachoeirinha,Brazil,3468403
Cachoeiras de Macacu,Cachoeiras de Macacu,Brazil,3468425
Cachoeira do Sul,Cachoeira do Sul,Brazil,3468436
Cachoeira,Cachoeira,Brazil,3468535
Caçapava do Sul,Cacapava do Sul,Brazil,3468560
Caçapava,Cacapava,Brazil,3468562
Caçador,Cacador,Brazil,3468570
Cabreúva,Cabreuva,Brazil,3468592
Cabo Frio,Cabo Frio,Brazil,3468615
Butiá,Butia,Brazil,3468704
Buritizeiro,Buritizeiro,Brazil,3468720
Buritis,Buritis,Brazil,3468732
Buri,Buri,Brazil,3468802
Buerarema,Buerarema,Brazil,3468858
Brusque,Brusque,Brazil,3468879
Brumado,Brumado,Brazil,3468893
Brumadinho,Brumadinho,Brazil,3468894
Brotas,Brotas,Brazil,3468899
Brodósqui,Brodosqui,Brazil,3468902
Brasília,Brasilia,Brazil,3469058
Bragança Paulista,Braganca Paulista,Brazil,3469092
Braço do Norte,Braco do Norte,Brazil,3469115
Botucatu,Botucatu,Brazil,3469136
Bom Jesus do Itabapoana,Bom Jesus do Itabapoana,Brazil,3469425
Bom Jesus da Lapa,Bom Jesus da Lapa,Brazil,3469437
Bom Despacho,Bom Despacho,Brazil,3469516
Boituva,Boituva,Brazil,3469540
Bocaiúva,Bocaiuva,Brazil,3469601
Boa Esperança,Boa Esperanca,Brazil,3469932
Blumenau,Blumenau,Brazil,3469968
Biritiba Mirim,Biritiba Mirim,Brazil,3469984
Birigui,Birigui,Brazil,3469989
Biguaçu,Biguacu,Brazil,3470003
Betim,Betim,Brazil,3470044
Bertioga,Bertioga,Brazil,3470052
Bento Gonçalves,Bento Goncalves,Brazil,3470073
Belo Oriente,Belo Oriente,Brazil,3470117
Belo Horizonte,Belo Horizonte,Brazil,3470127
Belford Roxo,Belford Roxo,Brazil,3470142
Bela Vista,Bela Vista,Brazil,3470177
Bebedouro,Bebedouro,Brazil,3470264
Bauru,Bauru,Brazil,3470279
Batatais,Batatais,Brazil,3470324
Bastos,Bastos,Brazil,3470341
Barueri,Barueri,Brazil,3470353
Barroso,Barroso,Brazil,3470369
Barrinha,Barrinha,Brazil,3470428
Barretos,Barretos,Brazil,3470451
Barreiro do Jaíba,Barreiro do Jaiba,Brazil,3470470
Barreiras,Barreiras,Brazil,3470583
Barra Velha,Barra Velha,Brazil,3470597
Barra Mansa,Barra Mansa,Brazil,3470636
Barra dos Coqueiros,Barra dos Coqueiros,Brazil,3470674
Barra do Piraí,Barra do Pirai,Brazil,3470691
Barra do Garças,Barra do Garcas,Brazil,3470709
Barra do Bugres,Barra do Bugres,Brazil,3470718
Barra de São Francisco,Barra de Sao Francisco,Brazil,3470730
Barra Bonita,Barra Bonita,Brazil,3470776
Barra,Barra,Brazil,3470821
Bariri,Bariri,Brazil,3470825
Barbacena,Barbacena,Brazil,3470858
Barão de Cocais,Barao de Cocais,Brazil,3470878
Bandeirantes,Bandeirantes,Brazil,3470912
Bambuí,Bambui,Brazil,3471005
Balneário Camboriú,Balneario Camboriu,Brazil,3471039
Baixo Guandu,Baixo Guandu,Brazil,3471061
Bagé,Bage,Brazil,3471196
Avaré,Avare,Brazil,3471291
Atibaia,Atibaia,Brazil,3471335
Astorga,Astorga,Brazil,3471368
Assis,Assis,Brazil,3471374
Arujá,Aruja,Brazil,3471393
Artur Nogueira,Artur Nogueira,Brazil,3471395
Arroio Grande,Arroio Grande,Brazil,3471422
Arroio do Meio,Arroio do Meio,Brazil,3471428
Arraial do Cabo,Arraial do Cabo,Brazil,3471451
Armação de Búzios,Armacao de Buzios,Brazil,3471487
Arcos,Arcos,Brazil,3471683
Araxá,Araxa,Brazil,3471691
Araucária,Araucaria,Brazil,3471697
Araruama,Araruama,Brazil,3471715
Araras,Araras,Brazil,3471758
Araraquara,Araraquara,Brazil,3471766
Araranguá,Ararangua,Brazil,3471772
Arapongas,Arapongas,Brazil,3471798
Araguari,Araguari,Brazil,3471830
Aragarças,Aragarcas,Brazil,3471840
Araçuaí,Aracuai,Brazil,3471846
Aracruz,Aracruz,Brazil,3471848
Araçoiaba da Serra,Aracoiaba da Serra,Brazil,3471849
Araci,Araci,Brazil,3471854
Araçatuba,Aracatuba,Brazil,3471859
Aracaju,Aracaju,Brazil,3471872
Aquidauana,Aquidauana,Brazil,3471896
Apucarana,Apucarana,Brazil,3471910
Apiaí,Apiai,Brazil,3471927
Aparecida do Taboado,Aparecida do Taboado,Brazil,3471940
Aparecida,Aparecida,Brazil,3471949
Antonina,Antonina,Brazil,3472048
Anicuns,Anicuns,Brazil,3472138
Angra dos Reis,Angra dos Reis,Brazil,3472177
Andradina,Andradina,Brazil,3472248
Andradas,Andradas,Brazil,3472254
Anastácio,Anastacio,Brazil,3472284
Anápolis,Anapolis,Brazil,3472287
Amparo,Amparo,Brazil,3472311
Américo Brasiliense,Americo Brasiliense,Brazil,3472338
Americana,Americana,Brazil,3472343
Amargosa,Amargosa,Brazil,3472370
Álvares Machado,Alvares Machado,Brazil,3472417
Almirante Tamandaré,Almirante Tamandare,Brazil,3472518
Almenara,Almenara,Brazil,3472520
Alfenas,Alfenas,Brazil,3472603
Além Paraíba,Alem Paraiba,Brazil,3472609
Alegrete,Alegrete,Brazil,3472638
Alegre,Alegre,Brazil,3472666
Alagoinhas,Alagoinhas,Brazil,3472766
Aimorés,Aimores,Brazil,3472808
Agudos,Agudos,Brazil,3472825
Águas Vermelhas,Aguas Vermelhas,Brazil,3472848
Águas de Lindóia,Aguas de Lindoia,Brazil,3472869
Aguaí,Aguai,Brazil,3472969
Adamantina,Adamantina,Brazil,3473157
Abaeté,Abaete,Brazil,3473267
Guaíba,Guaiba,Brazil,3473964
Palmas,Palmas,Brazil,3474574
Tefé,Tefe,Brazil,3661944
Tarauacá,Tarauaca,Brazil,3661980
Tabatinga,Tabatinga,Brazil,3662075
Sena Madureira,Sena Madureira,Brazil,3662155
São Gabriel da Cachoeira,Sao Gabriel da Cachoeira,Brazil,3662342
Rio Branco,Rio Branco,Brazil,3662574
Porto Velho,Porto Velho,Brazil,3662762
Manaus,Manaus,Brazil,3663517
Manacapuru,Manacapuru,Brazil,3663529
Humaitá,Humaita,Brazil,3664078
Fonte Boa,Fonte Boa,Brazil,3664207
Eirunepé,Eirunepe,Brazil,3664321
Cruzeiro do Sul,Cruzeiro do Sul,Brazil,3664464
Coari,Coari,Brazil,3664539
Carauari,Carauari,Brazil,3664659
Boa Vista,Boa Vista,Brazil,3664980
Ariquemes,Ariquemes,Brazil,3665199
Aripuanã,Aripuana,Brazil,3665202
Vilhena,Vilhena,Brazil,3924679
Pôsto Fiscal Rolim de Moura,Posto Fiscal Rolim de Moura,Brazil,3924877
Pimenta Bueno,Pimenta Bueno,Brazil,3924908
Ouro Preto do Oeste,Ouro Preto do Oeste,Brazil,3924948
Ji Paraná,Ji Parana,Brazil,3925033
Jaru,Jaru,Brazil,3925040
Guajará Mirim,Guajara Mirim,Brazil,3925075
Cacoal,Cacoal,Brazil,3925212
Aparecida de Goiânia,Aparecida de Goiania,Brazil,6316406
Campinas,Campinas,Brazil,6316729
Jaboatão dos Guararapes,Jaboatao dos Guararapes,Brazil,6317344
Lauro de Freitas,Lauro de Freitas,Brazil,6317464
Minaçu,Minacu,Brazil,6317592
Ourilândia do Norte,Ourilandia do Norte,Brazil,6317824
Parauapebas,Parauapebas,Brazil,6317872
Pinhais,Pinhais,Brazil,6317953
Redenção,Redencao,Brazil,6318107
Rio Preto da Eva,Rio Preto da Eva,Brazil,6318165
Simões Filho,Simoes Filho,Brazil,6318694
Sinop,Sinop,Brazil,6318696
Tucumã,Tucuma,Brazil,6318807
Xinguara,Xinguara,Brazil,6318968
Cambebba,Cambebba,Brazil,6693804
Jardim Paulista,Jardim Paulista,Brazil,7615262
Trindade,Trindade,Brazil,7874479
Freguesia do Ribeirao da Ilha,Freguesia do Ribeirao da Ilha,Brazil,7874492
Planaltina,Planaltina,Brazil,11184422
São Pedro,Sao Pedro,Brazil,11980142
Alvorada,Alvorada,Brazil,12199880
Nassau,Nassau,Bahamas,3571824
Lucaya,Lucaya,Bahamas,3571971
Freeport,Freeport,Bahamas,3572375
Thimphu,Thimphu,Bhutan,1252416
Punākha,Punakha,Bhutan,1252479
Phuntsholing,Phuntsholing,Bhutan,1252484
Tsirang,Tsirang,Bhutan,1252608
Tonota,Tonota,Botswana,933000
Thamaga,Thamaga,Botswana,933018
Serowe,Serowe,Botswana,933088
Selebi-Phikwe,Selebi-Phikwe,Botswana,933099
Ramotswa,Ramotswa,Botswana,933141
Palapye,Palapye,Botswana,933182
Mosopa,Mosopa,Botswana,933271
Molepolole,Molepolole,Botswana,933305
Mogoditshane,Mogoditshane,Botswana,933331
Mochudi,Mochudi,Botswana,933340
Maun,Maun,Botswana,933366
Mahalapye,Mahalapye,Botswana,933471
Lobatse,Lobatse,Botswana,933521
Letlhakane,Letlhakane,Botswana,933535
Kanye,Kanye,Botswana,933685
Janeng,Janeng,Botswana,933719
Gaborone,Gaborone,Botswana,933773
Francistown,Francistown,Botswana,933778
Horad Zhodzina,Horad Zhodzina,Belarus,618800
Zhlobin,Zhlobin,Belarus,618806
Vitebsk,Vitebsk,Belarus,620127
Vilyeyka,Vilyeyka,Belarus,620181
Volkovysk,Volkovysk,Belarus,620391
Svyetlahorsk,Svyetlahorsk,Belarus,621074
Stowbtsy,Stowbtsy,Belarus,621266
Smarhoń,Smarhon,Belarus,621713
Slutsk,Slutsk,Belarus,621741
Slonim,Slonim,Belarus,621754
Shchuchyn,Shchuchyn,Belarus,622113
Salihorsk,Salihorsk,Belarus,622428
Rahachow,Rahachow,Belarus,622739
Rechytsa,Rechytsa,Belarus,622794
Pruzhany,Pruzhany,Belarus,622997
Polatsk,Polatsk,Belarus,623317
Pinsk,Pinsk,Belarus,623549
Pastavy,Pastavy,Belarus,623760
Asipovichy,Asipovichy,Belarus,624034
Orsha,Orsha,Belarus,624079
Navapolatsk,Navapolatsk,Belarus,624784
Novogrudok,Novogrudok,Belarus,624785
Minsk,Minsk,Belarus,625144
Mazyr,Mazyr,Belarus,625324
Mosty,Mosty,Belarus,625367
Mar’’ina Horka,Mar''ina Horka,Belarus,625409
Maladziečna,Maladziecna,Belarus,625625
Mahilyow,Mahilyow,Belarus,625665
Lyepyel’,Lyepyel',Belarus,625743
Luninyets,Luninyets,Belarus,625818
Lida,Lida,Belarus,626081
Krychaw,Krychaw,Belarus,626450
Kalodzishchy,Kalodzishchy,Belarus,627083
Kobryn,Kobryn,Belarus,627145
Kalinkavichy,Kalinkavichy,Belarus,627751
Ivatsevichy,Ivatsevichy,Belarus,627800
Hrodna,Hrodna,Belarus,627904
Horki,Horki,Belarus,627905
Homyel',Homyel',Belarus,627907
Hlybokaye,Hlybokaye,Belarus,627908
Dzyarzhynsk,Dzyarzhynsk,Belarus,628634
Dobrush,Dobrush,Belarus,629018
Bykhaw,Bykhaw,Belarus,629447
Byaroza,Byaroza,Belarus,629454
Brest,Brest,Belarus,629634
Barysaw,Barysaw,Belarus,630376
Baranovichi,Baranovichi,Belarus,630429
Babruysk,Babruysk,Belarus,630468
San Pedro,San Pedro,Belize,3581164
San Ignacio,San Ignacio,Belize,3581194
Orange Walk,Orange Walk,Belize,3581514
Belmopan,Belmopan,Belize,3582672
Belize City,Belize City,Belize,3582677
Abbotsford,Abbotsford,Canada,5881791
Agincourt North,Agincourt North,Canada,5882600
Airdrie,Airdrie,Canada,5882799
Ajax,Ajax,Canada,5882873
Alliston,Alliston,Canada,5884051
Alma,Alma,Canada,5884083
Amos,Amos,Canada,5884588
Aurora,Aurora,Canada,5888377
Baie-Comeau,Baie-Comeau,Canada,5889745
Barrie,Barrie,Canada,5894171
Bayview Village,Bayview Village,Canada,5895482
Beaconsfield,Beaconsfield,Canada,5895650
Belleville,Belleville,Canada,5897884
Beloeil,Beloeil,Canada,5898138
Bendale,Bendale,Canada,5898265
Blainville,Blainville,Canada,5903510
Boisbriand,Boisbriand,Canada,5905132
Boucherville,Boucherville,Canada,5906267
Bracebridge,Bracebridge,Canada,5907092
Brampton,Brampton,Canada,5907364
Brandon,Brandon,Canada,5907896
Brant,Brant,Canada,5907983
Brantford,Brantford,Canada,5907990
Brockville,Brockville,Canada,5909294
Brossard,Brossard,Canada,5909629
Burlington,Burlington,Canada,5911592
Burnaby,Burnaby,Canada,5911606
Caledon,Caledon,Canada,5913414
Calgary,Calgary,Canada,5913490
Cambridge,Cambridge,Canada,5913695
Campbell River,Campbell River,Canada,5914132
Camrose,Camrose,Canada,5914653
Candiac,Candiac,Canada,5914826
Chambly,Chambly,Canada,5919566
Charlottetown,Charlottetown,Canada,5920288
Châteauguay,Chateauguay,Canada,5920433
Chatham,Chatham,Canada,5920457
Chilliwack,Chilliwack,Canada,5921356
Clarence-Rockland,Clarence-Rockland,Canada,5923101
Cliffcrest,Cliffcrest,Canada,5923921
Cobourg,Cobourg,Canada,5924579
Cochrane,Cochrane,Canada,5924618
Collingwood,Collingwood,Canada,5925975
Colwood,Colwood,Canada,5926268
Conception Bay South,Conception Bay South,Canada,5926511
Coquitlam,Coquitlam,Canada,5927690
Corner Brook,Corner Brook,Canada,5927969
Cornwall,Cornwall,Canada,5928065
Côte-Saint-Luc,Cote-Saint-Luc,Canada,5928488
Courtenay,Courtenay,Canada,5930890
Cranbrook,Cranbrook,Canada,5931800
Dartmouth,Dartmouth,Canada,5935277
Delta,Delta,Canada,5937615
Deux-Montagnes,Deux-Montagnes,Canada,5938513
Dieppe,Dieppe,Canada,5939219
Dollard-Des Ormeaux,Dollard-Des Ormeaux,Canada,5940956
Dorset Park,Dorset Park,Canada,5941905
Dorval,Dorval,Canada,5941925
Drummondville,Drummondville,Canada,5942845
Duncan,Duncan,Canada,5943865
East Gwillimbury,East Gwillimbury,Canada,5945707
Edmonton,Edmonton,Canada,5946768
Humbermede,Humbermede,Canada,5948587
Esquimalt,Esquimalt,Canada,5949512
Flemingdon Park,Flemingdon Park,Canada,5954579
Fort Erie,Fort Erie,Canada,5955815
Fort McMurray,Fort McMurray,Canada,5955895
Fort St. John,Fort St. John,Canada,5955960
Fredericton,Fredericton,Canada,5957776
Gatineau,Gatineau,Canada,5959974
Glace Bay,Glace Bay,Canada,5961564
Granby,Granby,Canada,5964215
Grande Prairie,Grande Prairie,Canada,5964347
Greater Sudbury,Greater Sudbury,Canada,5964700
Greater Napanee,Greater Napanee,Canada,5965812
Grimsby,Grimsby,Canada,5967149
Guelph,Guelph,Canada,5967629
Hamilton,Hamilton,Canada,5969782
Henry Farm,Henry Farm,Canada,5973973
Hillcrest Village,Hillcrest Village,Canada,5975182
Huntsville,Huntsville,Canada,5978765
Joliette,Joliette,Canada,5987650
Kamloops,Kamloops,Canada,5989045
Kanata,Kanata,Canada,5989117
Kelowna,Kelowna,Canada,5990579
Kennedy Park,Kennedy Park,Canada,5990916
Kenora,Kenora,Canada,5991055
Keswick,Keswick,Canada,5991370
Kingston,Kingston,Canada,5992500
Kirkland,Kirkland,Canada,5992830
Kitchener,Kitchener,Canada,5992996
Langford,Langford,Canada,6049388
Langley,Langley,Canada,6049429
La Prairie,La Prairie,Canada,6049863
L'Assomption,L'Assomption,Canada,6050263
Laval,Laval,Canada,6050610
Leamington,Leamington,Canada,6051122
Leduc,Leduc,Canada,6051562
Les Coteaux,Les Coteaux,Canada,6052788
Lethbridge,Lethbridge,Canada,6053154
Lindsay,Lindsay,Canada,6054350
Lloydminster,Lloydminster,Canada,6058024
London,London,Canada,6058560
Longueuil,Longueuil,Canada,6059891
Lutes Mountain,Lutes Mountain,Canada,6062163
Magog,Magog,Canada,6064180
Malvern,Malvern,Canada,6064969
Maple Ridge,Maple Ridge,Canada,6065686
Markham,Markham,Canada,6066513
Mascouche,Mascouche,Canada,6067494
Medicine Hat,Medicine Hat,Canada,6071618
Midland,Midland,Canada,6073363
Milliken,Milliken,Canada,6074143
Milton,Milton,Canada,6074377
Mimico,Mimico,Canada,6074409
Mirabel,Mirabel,Canada,6075061
Miramichi,Miramichi,Canada,6075081
Mission,Mission,Canada,6075292
Mississauga,Mississauga,Canada,6075357
Moncton,Moncton,Canada,6076211
Montréal,Montreal,Canada,6077243
Mont-Royal,Mont-Royal,Canada,6077315
Mont-Saint-Hilaire,Mont-Saint-Hilaire,Canada,6077340
Moose Jaw,Moose Jaw,Canada,6078112
Mount Pearl,Mount Pearl,Canada,6082231
Nanaimo,Nanaimo,Canada,6085772
Nepean,Nepean,Canada,6087029
New Glasgow,New Glasgow,Canada,6087579
Newmarket,Newmarket,Canada,6087701
New Westminster,New Westminster,Canada,6087844
Niagara Falls,Niagara Falls,Canada,6087892
Niagara-on-the-Lake,Niagara-on-the-Lake,Canada,6087905
Norfolk County,Norfolk County,Canada,6089125
North Battleford,North Battleford,Canada,6089404
North Bay,North Bay,Canada,6089426
North Cowichan,North Cowichan,Canada,6089661
North Vancouver,North Vancouver,Canada,6090785
Notre-Dame-de-Grâce,Notre-Dame-de-Grace,Canada,6091314
Oak Bay,Oak Bay,Canada,6091919
Oakville,Oakville,Canada,6092122
Oakwood Village,Oakwood Village,Canada,6092125
Orangeville,Orangeville,Canada,6094201
Orillia,Orillia,Canada,6094325
Oshawa,Oshawa,Canada,6094578
Ottawa,Ottawa,Canada,6094817
Owen Sound,Owen Sound,Canada,6095645
Penticton,Penticton,Canada,6101141
Petawawa,Petawawa,Canada,6101606
Peterborough,Peterborough,Canada,6101645
Pickering,Pickering,Canada,6104111
Pitt Meadows,Pitt Meadows,Canada,6105815
Pointe-Claire,Pointe-Claire,Canada,6107325
Port Alberni,Port Alberni,Canada,6111632
Port Colborne,Port Colborne,Canada,6111704
Port Coquitlam,Port Coquitlam,Canada,6111706
Port Moody,Port Moody,Canada,6111962
Prince Albert,Prince Albert,Canada,6113335
Prince Edward,Prince Edward,Canada,6113355
Prince George,Prince George,Canada,6113365
Quinte West,Quinte West,Canada,6115355
Red Deer,Red Deer,Canada,6118158
Regina,Regina,Canada,6119109
Repentigny,Repentigny,Canada,6119518
Richmond,Richmond,Canada,6122085
Richmond Hill,Richmond Hill,Canada,6122091
Rock Forest,Rock Forest,Canada,6126305
Rouge,Rouge,Canada,6128081
Rouyn-Noranda,Rouyn-Noranda,Canada,6128577
Saguenay,Saguenay,Canada,6137270
Saint-Basile-le-Grand,Saint-Basile-le-Grand,Canada,6137489
Saint-Bruno-de-Montarville,Saint-Bruno-de-Montarville,Canada,6137540
Saint-Constant,Saint-Constant,Canada,6137633
Sainte-Catherine,Sainte-Catherine,Canada,6137780
Sainte-Catherine,Sainte-Catherine,Canada,6137781
Sainte-Julie,Sainte-Julie,Canada,6137941
Sainte-Thérèse,Sainte-Therese,Canada,6138121
Saint-Eustache,Saint-Eustache,Canada,6138175
Saint-Hyacinthe,Saint-Hyacinthe,Canada,6138374
Saint-Jean-sur-Richelieu,Saint-Jean-sur-Richelieu,Canada,6138495
Saint-Jérôme,Saint-Jerome,Canada,6138501
Saint John,Saint John,Canada,6138517
Saint-Laurent,Saint-Laurent,Canada,6138610
Saint-Lazare,Saint-Lazare,Canada,6138617
Saint-Léonard,Saint-Leonard,Canada,6138625
Saint-Lin-Laurentides,Saint-Lin-Laurentides,Canada,6138643
Salaberry-de-Valleyfield,Salaberry-de-Valleyfield,Canada,6139289
Sarnia,Sarnia,Canada,6141190
Saskatoon,Saskatoon,Canada,6141256
Sault Ste. Marie,Sault Ste. Marie,Canada,6141439
Scarborough Village,Scarborough Village,Canada,6141900
Sept-Îles,Sept-Iles,Canada,6144312
Shawinigan,Shawinigan,Canada,6145489
Sherbrooke,Sherbrooke,Canada,6146143
Sherwood Park,Sherwood Park,Canada,6146279
Sorel-Tracy,Sorel-Tracy,Canada,6151350
Spruce Grove,Spruce Grove,Canada,6154383
Squamish,Squamish,Canada,6154636
St. Albert,St. Albert,Canada,6155033
St. Catharines,St. Catharines,Canada,6155721
Steeles,Steeles,Canada,6155938
Steinbach,Steinbach,Canada,6156102
Stratford,Stratford,Canada,6157977
St. Thomas,St. Thomas,Canada,6158357
Surrey,Surrey,Canada,6159905
Swift Current,Swift Current,Canada,6160603
Tam O'Shanter-Sullivan,Tam O'Shanter-Sullivan,Canada,6161443
Tecumseh,Tecumseh,Canada,6162416
Terrace,Terrace,Canada,6162949
Terrebonne,Terrebonne,Canada,6163012
The Beaches,The Beaches,Canada,6163363
Thorold,Thorold,Canada,6165719
Thunder Bay,Thunder Bay,Canada,6166142
Timmins,Timmins,Canada,6166739
Toronto,Toronto,Canada,6167865
Trois-Rivières,Trois-Rivieres,Canada,6169141
Tsawwassen,Tsawwassen,Canada,6169661
Uxbridge,Uxbridge,Canada,6172932
Val-d'Or,Val-d'Or,Canada,6173017
Vancouver,Vancouver,Canada,6173331
Vanier,Vanier,Canada,6173404
Varennes,Varennes,Canada,6173508
Vaudreuil-Dorion,Vaudreuil-Dorion,Canada,6173570
Vaughan,Vaughan,Canada,6173577
Vernon,Vernon,Canada,6173864
Vernon Lake,Vernon Lake,Canada,6173865
Victoria,Victoria,Canada,6174041
Victoriaville,Victoriaville,Canada,6174151
Wasaga Beach,Wasaga Beach,Canada,6176421
Waterloo,Waterloo,Canada,6176823
Welland,Welland,Canada,6177869
West End,West End,Canada,6178582
West Hill,West Hill,Canada,6178999
Westmount,Westmount,Canada,6179226
Weston,Weston,Canada,6179268
Whitehorse,Whitehorse,Canada,6180550
White Rock,White Rock,Canada,6180961
Windsor,Windsor,Canada,6182962
Winnipeg,Winnipeg,Canada,6183235
Woburn,Woburn,Canada,6183590
Woodstock,Woodstock,Canada,6184365
Yellowknife,Yellowknife,Canada,6185377
Yorkton,Yorkton,Canada,6185607
Halifax,Halifax,Canada,6324729
St. John's,St. John's,Canada,6324733
Québec,Quebec,Canada,6325494
Lévis,Levis,Canada,6325521
Rimouski,Rimouski,Canada,6354895
Rivière-du-Loup,Riviere-du-Loup,Canada,6354897
Sydney,Sydney,Canada,6354908
L'Ancienne-Lorette,L'Ancienne-Lorette,Canada,6534203
Edmundston,Edmundston,Canada,6545023
Saint-Georges,Saint-Georges,Canada,6620953
Buckingham,Buckingham,Canada,6942645
Thetford-Mines,Thetford-Mines,Canada,6943827
Cole Harbour,Cole Harbour,Canada,7280414
Okanagan,Okanagan,Canada,7281931
West Kelowna,West Kelowna,Canada,7281936
Jonquière,Jonquiere,Canada,7303786
Saint-Augustin-de-Desmaures,Saint-Augustin-de-Desmaures,Canada,7535681
Ladner,Ladner,Canada,7602078
Walnut Grove,Walnut Grove,Canada,7669012
Moss Park,Moss Park,Canada,7870782
High Park North,High Park North,Canada,7870882
Little Portugal,Little Portugal,Canada,7870917
Niagara,Niagara,Canada,7870919
Trinity-Bellwoods,Trinity-Bellwoods,Canada,7870920
Morningside,Morningside,Canada,7871306
Eglinton East,Eglinton East,Canada,7871311
Pleasant View,Pleasant View,Canada,7871317
Ancaster,Ancaster,Canada,8285452
West Vancouver,West Vancouver,Canada,8533869
Willowdale,Willowdale,Canada,8558534
Lower Sackville,Lower Sackville,Canada,10287505
La Haute-Saint-Charles,La Haute-Saint-Charles,Canada,11838435
Fallingbrook,Fallingbrook,Canada,12070742
Valley East,Valley East,Canada,12070764
York University Heights,York University Heights,Canada,12156817
Parkwoods-Donalda,Parkwoods-Donalda,Canada,12156818
South Parkdale,South Parkdale,Canada,12156819
South Riverdale,South Riverdale,Canada,12156820
North St.James Town,North St.James Town,Canada,12156821
Waterfront Communities-The Island,Waterfront Communities-The Island,Canada,12156822
West Humber-Clairville,West Humber-Clairville,Canada,12156823
Banbury-Don Mills,Banbury-Don Mills,Canada,12156824
Birchcliffe-Cliffside,Birchcliffe-Cliffside,Canada,12156825
Islington-City Centre West,Islington-City Centre West,Canada,12156826
Mount Pleasant West,Mount Pleasant West,Canada,12156828
Eringate-Centennial-West Deane,Eringate-Centennial-West Deane,Canada,12156835
Dovercourt-Wallace Emerson-Junction,Dovercourt-Wallace Emerson-Junction,Canada,12156838
Edenbridge-Humber Valley,Edenbridge-Humber Valley,Canada,12156839
Newtonbrook East,Newtonbrook East,Canada,12156840
Newtonbrook West,Newtonbrook West,Canada,12156842
L'Amoreaux,L'Amoreaux,Canada,12156843
Taylor-Massey,Taylor-Massey,Canada,12156845
Lansing-Westgate,Lansing-Westgate,Canada,12156849
Lawrence Park South,Lawrence Park South,Canada,12156850
Leaside-Bennington,Leaside-Bennington,Canada,12156851
Mount Olive-Silverstone-Jamestown,Mount Olive-Silverstone-Jamestown,Canada,12156853
Mount Pleasant East,Mount Pleasant East,Canada,12156854
Willowdale West,Willowdale West,Canada,12156857
Black Creek,Black Creek,Canada,12156858
Rockcliffe-Smythe,Rockcliffe-Smythe,Canada,12156859
Rosedale-Moore Park,Rosedale-Moore Park,Canada,12156862
Stonegate-Queensway,Stonegate-Queensway,Canada,12156865
Danforth East York,Danforth East York,Canada,12156867
St.Andrew-Windfields,St.Andrew-Windfields,Canada,12156868
